Fecha_reporte,OSTotal,Current,OS_30more,Castigos,LaggedWO,Current_pct,OS_30more_pct,CoincidentialWO,Num_Cuentas,reestructura,Corte
2023-01-02,23461785.14,19178057.89,2980534.36,292041.71,0.013188467676331824,0.8174168238078068,0.12703783374601307,0.012447548567051431,2423,0.06273215022699133,Catorcenal
2023-01-16,23019858.93,18870659.39,2804555.98,522824.01,0.022670424364679854,0.8197556486937169,0.1218320228863366,0.022711868547483447,2450,0.06408163265306123,Catorcenal
2023-01-30,22883219.48,18791138.36,2840885.04,266542.46,0.011523131854402536,0.8211754633749638,0.12414708701644635,0.011647944041826914,2495,0.06332665330661323,Catorcenal
2023-02-13,22525413.23,18547712.22,2730936.21,517577.81,0.02288665093018438,0.823412739673855,0.12123800713954759,0.022977505660604046,2538,0.06264775413711583,Catorcenal
2023-02-27,21650573.98,17865718.580000002,2286171.75,478823.47000000003,0.02077823479076075,0.825184523814643,0.10559404808906594,0.022115971172039055,2581,0.06664083688492832,Catorcenal
2023-03-13,21008699.78,17280419.25,2469791.06,232891.37,0.009926413041902057,0.8225363507003287,0.1175603957343047,0.011085472801205842,2628,0.06773211567732115,Catorcenal
2023-03-27,20386610.77,16611439.27,2163320.15,469355.01,0.020389134938977656,0.8148210341291565,0.10611475219723342,0.02302270913468614,2667,0.06786651668541432,Catorcenal
2021-08-16,2961511.5100000002,2783421.54,67220.68,0.0,0.0,0.9398651771574577,0.02269809851253963,0.0,324,0.0,Semanal
2021-08-23,3216023.3400000003,2929263.97,78538.53,0.0,0.0,0.9108341763464938,0.024421007466942073,0.0,343,0.0,Semanal
2021-08-30,3291181.1799999997,3070058.8,82902.67,0.0,0.0,0.9328136714734131,0.025189336431487495,0.0,362,0.0,Semanal
2021-09-06,3408986.97,3057133.97,98584.27,894.25,0.0,0.8967866398151707,0.028918934236935496,0.0002623213311951664,382,0.0,Semanal
2021-09-13,3488645.93,3155817.69,99006.03,3428.03,0.0,0.9045967270172356,0.028379500811078297,0.0009826247973494329,403,0.0,Semanal
2021-09-20,3707054.85,3382917.36,99006.03,0.0,0.0,0.9125619924399014,0.026707462933816584,0.0,425,0.0,Semanal
2021-09-27,4028973.99,3629762.16,118288.99,4438.39,0.0013800863771094355,0.9009147661437248,0.029359581445200643,0.0011016179332517815,453,0.0,Semanal
2021-10-04,3970758.4,3485893.38,111903.16,6223.46,0.0018909502879449445,0.8778910799508729,0.028181810306061435,0.001567322756273544,466,0.0,Semanal
2021-10-11,3908604.75,3468170.5,107786.20000000001,14376.8,0.004217323247791691,0.8873167592604496,0.02757664355803692,0.0036782434959593234,487,0.0,Semanal
2021-10-18,3859532.93,3422360.77,112159.40000000001,10000.0,0.0028664416511881364,0.8867292576773014,0.029060355756570785,0.002590987091273267,507,0.0,Semanal
2021-10-25,4191777.9099999997,3636887.34,115760.14000000001,11935.560000000001,0.0032196879957144334,0.8676240531073365,0.027616000295206486,0.002847374134850462,527,0.0,Semanal
2021-11-01,4469602.34,3890941.74,110750.39000000001,0.0,0.0,0.8705342095377551,0.024778577952865494,0.0,553,0.0,Semanal
2021-11-08,4544236.84,3726843.15,172846.93,13095.36,0.003297949328773055,0.820125200604641,0.03803651439963239,0.002881751207309693,568,0.0,Semanal
2021-11-15,4997401.72,4116705.35,188791.05000000002,0.0,0.0,0.8237691465796351,0.037777841481993174,0.0,587,0.0017035775127768314,Semanal
2021-11-22,5270789.59,4349014.34,206317.81,15502.39,0.004016649237398775,0.8251162877476959,0.03914362477899635,0.002941189310493912,605,0.0049586776859504135,Semanal
